organ,code,busdate,outofstockrate,turnoverdays,new_storage
1016,6920907809909,2022-04-22,0.0,14.285714285714286,1.75
1016,6920907809909,2022-04-23,0.0,15.873015873015875,1.575
1016,6920907809909,2022-04-24,0.0,15.873015873015875,1.4175
1016,6920907809909,2022-04-25,0.0,13.114754098360656,1.4175
1016,6920907809909,2022-04-26,0.0,8.01068090787717,1.525
1016,6920907809909,2022-05-01,0.0,23.972602739726028,2.155
1016,6920907809909,2022-05-02,0.0,19.23076923076923,2.19
1016,6920907809909,2022-05-03,0.0,13.45668629100084,2.4699999999999998
1016,6920907809909,2022-05-04,0.0,14.953271028037383,2.4699999999999998
1016,6920907809909,2022-05-05,0.0,19.37984496124031,2.6750000000000003
1016,6920907809909,2022-05-06,0.0,21.520803443328553,2.6574999999999998
1016,6920907809909,2022-05-08,0.0,11.777301927194861,2.1149999999999998
1016,6920907809909,2022-05-09,0.0,10.626992561105208,2.1525
1016,6920907809909,2022-05-10,0.0,9.503695881731785,2.1875
1016,6920907809909,2022-05-11,0.0,10.563380281690142,2.22
1016,6920907809909,2022-05-12,0.0,11.734028683181226,1.9975
1016,6920907809909,2022-05-13,0.0,10.126582278481012,1.7974999999999999
1016,6920907809909,2022-05-18,0.0,20.775623268698062,1.7274999999999998
1016,6920907809909,2022-05-20,0.0,16.560509554140125,1.625
1016,6920907809909,2022-05-21,0.0,15.58073654390935,1.9625000000000001
1016,6920907809909,2022-05-22,0.0,8.55614973262032,1.765
1016,6920907809909,2022-05-23,0.0,9.501187648456057,2.3375000000000004
1016,6920907809909,2022-05-26,0.0,24.87562189054726,1.955
1016,6920907809909,2022-05-27,0.0,23.058252427184467,2.0100000000000002
1016,6920907809909,2022-05-28,0.0,18.04670912951168,2.06
1016,6920907809909,2022-05-30,0.03571428571428571,6.964596633778293,3.12
1016,6920907809909,2022-05-31,0.03571428571428571,4.1004613018964635,4.3075
1016,6920907809923,2022-06-03,0.03571428571428571,22.32142857142857,2.1
1016,6920907809923,2022-06-04,0.03571428571428571,20.97130242825607,2.24
1016,6920907809923,2022-06-05,0.03571428571428571,23.312883435582823,2.265
1016,6920907809923,2022-06-07,0.03571428571428571,23.547880690737834,1.4925
1016,6920907809923,2022-06-08,0.03571428571428571,18.95734597156398,1.5925
1016,6920907809923,2022-06-09,0.03571428571428571,21.05263157894737,1.5825
1016,6920907809923,2022-06-10,0.03571428571428571,23.391812865497077,1.4249999999999998
1016,6920907809923,2022-06-11,0.03571428571428571,11.811023622047244,1.2825
1016,6920907809923,2022-06-12,0.03571428571428571,13.119533527696792,1.905
1016,6920907809923,2022-06-13,0.03571428571428571,14.577259475218657,1.715
1016,6920907809923,2022-06-14,0.03571428571428571,14.577259475218657,1.7925
1016,6920907809923,2022-06-15,0.03571428571428571,13.94700139470014,1.6125
1016,6920907809923,2022-06-16,0.03571428571428571,12.403100775193797,1.45
1016,6920907809923,2022-06-17,0.03571428571428571,13.793103448275863,1.3050000000000002
1016,6920907809923,2022-06-18,0.03571428571428571,15.32567049808429,1.1749999999999998
1016,6920907810004,2022-04-17,0.0,24.67811158798283,1.4265229365423833
1016,6920907810004,2022-04-19,0.0,21.192052980132452,1.1916350972149021
1016,6920907810004,2022-04-20,0.0,23.52941176470588,1.1747852320461003
1016,6920907810004,2022-04-21,0.0,23.52941176470588,1.4090357483974547
1016,6920907810004,2022-04-22,0.0,14.25438596491228,1.5717572840561396
1016,6920907810004,2022-04-23,0.0,15.681544028950544,1.3298303186048295
1016,6920907810004,2022-04-24,0.0,15.625,1.1225270149863833
1016,6920907810004,2022-04-25,0.0,15.625,1.3904062405551445
1016,6920907810004,2022-04-26,0.0,15.810276679841897,1.1360147403316094
1016,6920907810004,2022-04-27,0.0,16.194331983805668,1.8975
1016,6920907810004,2022-04-28,0.0,14.416775884665793,1.8525
1016,6920907810004,2022-04-29,0.0,10.146561443066517,1.9075
1016,6920907810004,2022-04-30,0.0,5.46448087431694,2.2175000000000002
1016,6920907810004,2022-05-01,0.0,3.367003367003367,2.745
1016,6920907810004,2022-05-03,0.03571428571428571,12.152777777777779,2.9225000000000003
1016,6920907810004,2022-05-04,0.03571428571428571,13.500482160077146,2.9225000000000003
1016,6920907810004,2022-05-05,0.03571428571428571,20.497803806734993,2.5925
1016,6920907810004,2022-05-06,0.03571428571428571,22.764227642276424,2.3325
1016,6920907810004,2022-05-08,0.03571428571428571,12.515644555694617,1.5
1016,6920907810004,2022-05-20,0.03571428571428571,24.159663865546218,2.09
1016,6920907810004,2022-05-23,0.03571428571428571,20.32520325203252,2.1775
1016,6920907810004,2022-05-24,0.03571428571428571,19.26977687626775,2.46
1016,6920907810004,2022-05-25,0.03571428571428571,21.42051860202931,2.465
1016,6920907810004,2022-05-26,0.03571428571428571,20.044543429844097,2.2175000000000002
1016,6920907810004,2022-05-27,0.03571428571428571,11.589403973509935,2.245
1016,6920907810004,2022-05-28,0.03571428571428571,6.724949562878278,3.02
1016,6920907810004,2022-05-30,0.03571428571428571,12.211668928086839,4.095
1016,6920907810004,2022-05-31,0.03571428571428571,11.913104414856342,3.685
1016,6920907810004,2022-06-01,0.03571428571428571,10.107816711590296,3.5675
1016,6920907810004,2022-06-02,0.03571428571428571,9.749303621169917,3.71
1016,6920907810004,2022-06-03,0.03571428571428571,8.04289544235925,3.59
1016,6920907810004,2022-06-04,0.03571428571428571,5.477784540474741,3.73
1016,6920907810004,2022-06-05,0.03571428571428571,6.085192697768762,4.1075
1016,6920907810004,2022-06-06,0.03571428571428571,11.138613861386139,3.6975000000000002
1016,6920907810004,2022-06-11,0.03571428571428571,21.27659574468085,2.185
1016,6920907810004,2022-06-12,0.03571428571428571,15.151515151515152,2.4675
1016,6920907810004,2022-06-13,0.03571428571428571,15.151515151515152,2.9699999999999998
1016,6920907810004,2022-06-14,0.03571428571428571,15.151515151515152,2.6725
1016,6920907810004,2022-06-15,0.03571428571428571,15.902712815715622,2.405
1016,6920907810004,2022-06-16,0.03571428571428571,16.632016632016633,2.415
1016,6920907810004,2022-06-17,0.03571428571428571,14.492753623188406,2.4225
1016,6920907810004,2022-06-18,0.03571428571428571,13.415892672858618,2.68
1016,6920907810028,2022-05-02,0.0,19.287833827893174,0.7905
1016,6920907810028,2022-05-03,0.0,16.973125884016973,1.0110000000000001
1016,6920907810028,2022-05-04,0.0,14.945652173913043,1.0110000000000001
1016,6920907810028,2022-05-05,0.0,20.449897750511248,1.104
1016,6920907810028,2022-05-06,0.0,22.727272727272727,1.143
1016,6920907810028,2022-05-07,0.0,18.14516129032258,0.9225
1016,6920907810028,2022-05-08,0.0,20.179372197309416,1.08
1016,6920907810028,2022-05-09,0.0,15.968063872255488,0.9725
1016,6920907810028,2022-05-10,0.0,17.738359201773836,1.125
1016,6920907810028,2022-05-11,0.0,19.704433497536943,1.0125000000000002
1016,6920907810028,2022-05-12,0.0,21.91780821917808,0.9125
1016,6920907810028,2022-05-13,0.0,21.91780821917808,0.8200000000000001
1016,6920907810028,2022-05-18,0.0,24.390243902439025,0.78
1016,6920907810028,2022-05-27,0.0,15.965166908563136,0.648
1016,6920907810028,2022-05-28,0.0,17.741935483870968,1.0334999999999999
1016,6920907810028,2022-05-30,0.03571428571428571,10.362694300518134,1.287
1016,6920907810028,2022-05-31,0.03571428571428571,8.80503144654088,1.158
1016,6920907810028,2022-06-01,0.03571428571428571,5.458515283842795,1.1925000000000001
1016,6920907810028,2022-06-02,0.03571428571428571,6.067961165048544,1.374
1016,6920907810028,2022-06-03,0.03571428571428571,4.750593824228028,1.236
1016,6920907810028,2022-06-04,0.03571428571428571,3.4965034965034967,2.105
1016,6920907810707,2022-04-10,0.0,13.64810033198082,8.036999999999999
1016,6920907810707,2022-04-11,0.0,15.163934426229508,8.133
1016,6920907810707,2022-04-12,0.0,16.848816029143897,7.32
1016,6920907810707,2022-04-13,0.0,18.724696356275302,6.588000000000001
1016,6920907810707,2022-04-14,0.0,17.69464105156724,5.928
1016,6920907810707,2022-04-15,0.0,13.157894736842106,5.934
1016,6920907810707,2022-04-16,0.0,9.796238244514106,6.84
1016,6920907810707,2022-04-17,0.0,10.883761427949498,7.121587533180949
1016,6920907810707,2022-04-18,0.0,11.075219197046609,6.419919861392222
1016,6920907810707,2022-04-19,0.0,11.219512195121952,6.5009999999999994
1016,6920907810707,2022-04-20,0.0,12.466124661246612,6.1499999999999995
1016,6920907810707,2022-04-21,0.0,13.855421686746988,5.535
1016,6920907810707,2022-04-22,0.0,11.148272017837234,4.9799999999999995
1016,6920907810707,2022-04-23,0.0,19.321148825065272,5.382
1016,6920907810707,2022-04-24,0.0,16.798418972332016,5.745
1016,6920907810707,2022-04-25,0.0,17.16961498439126,6.072
1016,6920907810707,2022-04-26,0.0,17.486338797814206,5.766
1016,6920907810707,2022-04-27,0.0,16.59988551803091,5.49
1016,6920907810707,2022-04-28,0.0,15.237020316027088,5.2410000000000005
1016,6920907810707,2022-04-29,0.0,12.664907651715039,5.316
1016,6920907810707,2022-04-30,0.0,18.99335232668566,5.6850000000000005
1016,6920907810707,2022-05-01,0.0,16.856492027334852,6.318
1016,6920907810707,2022-05-02,0.0,12.924071082390954,6.489912635033841
1016,6920907810707,2022-05-03,0.0,12.355848434925866,7.428
1016,6920907810707,2022-05-04,0.0,11.740041928721174,7.428
1016,6920907810707,2022-05-07,0.0,23.822714681440445,5.016
1016,6920907810707,2022-05-08,0.0,22.478070175438596,4.922939369393198
1016,6920907810707,2022-05-09,0.0,24.969549330085265,3.9730004245002237
1016,6920907810707,2022-05-18,0.0,12.961116650049853,6.021000000000001
1016,6920907810707,2022-05-20,0.0,15.808491418247517,6.3149999999999995
1016,6920907810707,2022-05-21,0.0,12.954450480568326,6.6419999999999995
1016,6920907810707,2022-05-22,0.0,10.571652310101802,7.178999999999999
1016,6920907810707,2022-05-23,0.0,9.603841536614645,7.661999999999999
1016,6920907810707,2022-05-31,0.03571428571428571,19.84732824427481,1.35
1016,6920907810707,2022-06-01,0.03571428571428571,19.546520719311964,1.965
1016,6920907810707,2022-06-02,0.03571428571428571,17.024426350851222,1.9184999999999999
1016,6920907810707,2022-06-03,0.03571428571428571,10.48951048951049,2.0265
1016,6920907810707,2022-06-04,0.03571428571428571,10.727611940298507,4.250794330547743
1016,6920907810707,2022-06-05,0.03571428571428571,11.917098445595855,4.561451614935335
1016,6920907814637,2022-05-07,0.07142857142857142,24.242424242424242,1.8325
1016,6920907814637,2022-05-11,0.0,22.435897435897434,1.4549999999999998
1016,6920907814637,2022-05-12,0.0,24.911032028469748,1.56
1016,6920907814637,2022-05-13,0.0,13.647642679900743,1.4050000000000002
1016,6920907814637,2022-05-22,0.0,24.427480916030532,1.2650000000000001
1016,6920907814637,2022-05-24,0.0,24.579560155239328,1.5925
1016,6920907814637,2022-05-26,0.0,23.778071334214,1.825
1016,6920907814637,2022-05-27,0.0,21.766965428937258,1.8925
1016,6920907814637,2022-05-28,0.0,13.95812562313061,1.9525000000000001
1016,6920907814637,2022-05-30,0.03571428571428571,22.961203483768806,3.5075000000000003
1016,6920907814637,2022-06-01,0.03571428571428571,15.758371634931057,2.8425000000000002
1016,6920907814637,2022-06-02,0.03571428571428571,17.505470459518598,3.8074999999999997
1016,6920907814637,2022-06-03,0.03571428571428571,13.689700130378096,3.4275
1016,6920907814637,2022-06-04,0.03571428571428571,13.504388926401079,3.835
1016,6920907814637,2022-06-05,0.03571428571428571,15.003750937734434,3.7025
1016,6920907814637,2022-06-06,0.03571428571428571,20.43132803632236,3.3325
1016,6920907814637,2022-06-08,0.03571428571428571,16.87116564417178,2.2325
1016,6920907814637,2022-06-09,0.03571428571428571,14.556040756914118,3.2600000000000002
1016,6920907814637,2022-06-10,0.03571428571428571,16.16814874696847,3.4350000000000005
1016,6920907814637,2022-06-11,0.03571428571428571,10.292953285827396,3.0925000000000002
1016,6920907814637,2022-06-12,0.03571428571428571,5.524861878453039,3.1574999999999998
1016,6920907814637,2022-06-13,0.03571428571428571,17.363851617995266,3.1674999999999995
1016,6920907814637,2022-06-14,0.03571428571428571,17.363851617995266,2.8499999999999996
1016,6920907814637,2022-06-15,0.03571428571428571,19.29824561403509,2.565
1016,6920907814637,2022-06-16,0.03571428571428571,21.44249512670565,2.3075
1016,6920907814637,2022-06-17,0.03571428571428571,19.50162513542795,2.0774999999999997
1016,6920907814637,2022-06-18,0.03571428571428571,15.643802647412757,2.8699999999999997
1016,6920907815108,2022-05-18,0.0,15.24390243902439,0.927
1016,6920907815108,2022-05-20,0.0,10.943912448700411,0.885
1016,6920907815108,2022-05-21,0.0,12.1580547112462,1.8275
1016,6920907815108,2022-05-22,0.0,13.513513513513514,1.645
1016,6920907815108,2022-05-23,0.0,15.009380863039398,1.48
1016,6920907815108,2022-06-02,0.03571428571428571,24.42159383033419,1.1219999999999999
1016,6920907815108,2022-06-03,0.03571428571428571,13.636363636363635,1.167
1016,6920907815108,2022-06-04,0.03571428571428571,10.92436974789916,2.75
1016,6920907815108,2022-06-05,0.03571428571428571,12.138188608776845,2.9749999999999996
1016,6920907815108,2022-06-06,0.03571428571428571,23.121387283236995,2.6774999999999998
1016,6920907817799,2022-05-09,0.0,24.475524475524477,0.7155
1016,6920907817799,2022-05-10,0.0,23.85321100917431,0.8579999999999999
1016,6920907817799,2022-05-11,0.0,24.80916030534351,0.8175000000000001
1016,6920907817799,2022-05-12,0.0,20.97902097902098,0.786
1016,6920907817799,2022-05-13,0.0,13.986013986013987,0.8579999999999999
1016,6920907817799,2022-05-18,0.0,11.182108626198083,1.7399999999999998
1016,6920907817799,2022-05-20,0.0,13.257575757575758,1.4074999999999998
1016,6920907817799,2022-05-21,0.0,10.434782608695652,1.32
1016,6920907817799,2022-05-22,0.0,8.103727714748784,1.4375
1016,6920907817799,2022-05-23,0.0,4.580152671755725,1.5425
1016,6920907817799,2022-05-24,0.0,22.033898305084747,1.6375000000000002
1016,6920907817799,2022-05-25,0.0,24.482109227871938,1.4749999999999999
1016,6920907817799,2022-05-26,0.0,20.761245674740486,1.3275000000000001
1016,6920907817799,2022-05-27,0.0,13.88888888888889,1.4449999999999998
1016,6920907817799,2022-05-28,0.0,15.432098765432098,1.08
1016,6920907817799,2022-06-02,0.03571428571428571,16.541353383458645,0.801
1016,6920907817799,2022-06-03,0.03571428571428571,15.600624024960998,0.9975
1016,6920907817799,2022-06-04,0.03571428571428571,13.024602026049205,0.9615
1016,6920907817799,2022-06-05,0.03571428571428571,13.024602026049205,1.0365
1016,6920907817799,2022-06-06,0.03571428571428571,13.157894736842104,1.0365
1016,6920907817799,2022-06-07,0.03571428571428571,18.005540166204987,1.026
1016,6920907817799,2022-06-08,0.03571428571428571,16.0,1.083
1016,6920907817799,2022-06-09,0.03571428571428571,17.777777777777775,1.125
1016,6920907817799,2022-06-10,0.03571428571428571,21.739130434782606,1.0125000000000002
1016,6920907817799,2022-06-11,0.03571428571428571,23.346303501945524,1.3800000000000001
1016,6920907817799,2022-06-12,0.03571428571428571,23.346303501945524,1.2850000000000001
1016,6920907817799,2022-06-18,0.03571428571428571,24.667931688804554,0.7785
1016,6920907817829,2022-05-09,0.07142857142857142,7.604562737642585,2.265
1016,6920907817829,2022-05-10,0.07142857142857142,8.450704225352114,2.0374999999999996
1016,6920907817829,2022-05-11,0.07142857142857142,9.389671361502348,1.8325
1016,6920907817829,2022-05-12,0.07142857142857142,7.4074074074074066,1.6500000000000001
1016,6920907817829,2022-05-13,0.07142857142857142,8.223684210526317,1.7349999999999999
1016,6920907817829,2022-05-18,0.07142857142857142,6.024096385542169,1.3825
1016,6920907817829,2022-05-20,0.07142857142857142,6.024096385542169,1.245
1016,6920907817829,2022-05-21,0.07142857142857142,3.4482758620689657,0.747
1016,6920907817874,2022-04-10,0.03571428571428571,9.308510638297872,1.81
1016,6920907817874,2022-04-11,0.03571428571428571,10.339734121122598,1.88
1016,6920907817874,2022-04-12,0.03571428571428571,11.49425287356322,1.6925000000000001
1016,6920907817874,2022-04-13,0.03571428571428571,12.773722627737225,1.5225
1016,6920907817874,2022-04-14,0.03571428571428571,10.118043844856661,1.37
1016,6920907817874,2022-04-15,0.03571428571428571,11.235955056179774,1.4825
1016,6920907817874,2022-04-16,0.03571428571428571,8.605851979345957,0.801
1016,6920907817874,2022-04-17,0.03571428571428571,9.560229445506693,0.8714999999999999
1016,6920907817874,2022-04-18,0.03571428571428571,7.94912559618442,0.7845
1016,6920907817874,2022-04-19,0.03571428571428571,15.015015015015015,0.9435
1016,6920907817874,2022-04-20,0.03571428571428571,12.875536480686696,0.9990000000000001
1016,6920907817874,2022-04-21,0.03571428571428571,10.973936899862826,1.0485
1016,6920907817874,2022-04-22,0.03571428571428571,9.25925925925926,1.0935
1016,6920907817874,2022-04-23,0.03571428571428571,7.692307692307692,1.8900000000000001
1016,6920907817874,2022-04-24,0.03571428571428571,8.547008547008547,1.9500000000000002
1016,6920907817874,2022-04-25,0.03571428571428571,9.493670886075948,1.755
1016,6920907817874,2022-04-26,0.03571428571428571,10.54481546572935,1.58
1016,6920907817874,2022-04-27,0.03571428571428571,11.71875,1.4224999999999999
1016,6920907817874,2022-04-28,0.03571428571428571,8.9126559714795,1.28
1016,6920907817874,2022-04-29,0.03571428571428571,9.900990099009901,1.4025
1016,6920907817874,2022-04-30,0.03571428571428571,9.900990099009901,0.7575000000000001
1016,6920907817874,2022-05-01,0.0,9.900990099009901,0.7575000000000001
1016,6920907817874,2022-05-02,0.0,9.900990099009901,0.7575000000000001
1016,6920907817874,2022-05-03,0.0,17.821782178217823,0.7575000000000001
1016,6920907817874,2022-05-04,0.0,17.821782178217823,0.7575000000000001
1016,6920907817874,2022-05-05,0.0,19.955654101995563,0.7575000000000001
1016,6920907817874,2022-05-06,0.0,17.057569296375267,0.6765
1016,6920907817874,2022-05-07,0.0,14.462809917355372,0.6765
1016,6920907817874,2022-05-08,0.0,11.834319526627219,0.726
1016,6920907817874,2022-05-09,0.0,23.381294964028775,0.7605
1016,6920907817874,2022-05-10,0.0,24.482109227871938,0.8340000000000001
1016,6920907817874,2022-05-11,0.0,20.761245674740486,0.7965
1016,6920907817874,2022-05-12,0.0,23.076923076923077,0.867
1016,6920907817874,2022-05-13,0.0,23.25581395348837,0.78
1016,6920907817874,2022-05-18,0.0,24.69135802469136,1.2975
1016,6920907817874,2022-05-22,0.0,22.058823529411764,1.1
1016,6920907817874,2022-05-23,0.0,22.22222222222222,1.36
1016,6920907817874,2022-05-24,0.0,22.263450834879404,1.35
1016,6920907817874,2022-05-25,0.0,24.242424242424242,1.3475000000000001
1016,6920907817874,2022-05-26,0.0,24.291497975708502,1.2375
1016,6920907817874,2022-05-27,0.0,24.34077079107505,1.2349999999999999
1016,6920907817874,2022-06-07,0.03571428571428571,20.361990950226243,0.5595
1016,6920907817874,2022-06-08,0.03571428571428571,21.02803738317757,0.663
1016,6920907817874,2022-06-09,0.03571428571428571,21.73913043478261,0.642
1016,6920907817874,2022-06-10,0.03571428571428571,24.861878453038674,0.621
1016,6920907817874,2022-06-11,0.03571428571428571,22.3463687150838,0.5429999999999999
1016,6920907817874,2022-06-12,0.03571428571428571,22.792022792022795,0.5369999999999999
1016,6920907819007,2022-05-18,0.07142857142857142,6.2426843542723365,19.79185993272913
1016,6920907819021,2022-04-10,0.03571428571428571,18.895348837209305,3.605
1016,6920907819021,2022-04-11,0.03571428571428571,16.689847009735743,3.4949999999999997
1016,6920907819021,2022-04-16,0.03571428571428571,23.59472588480222,3.4475
1016,6920907819021,2022-04-17,0.03571428571428571,21.376085504342015,3.6025
1016,6920907819021,2022-04-18,0.03571428571428571,21.423635107118173,3.7425
1016,6920907819021,2022-04-19,0.03571428571428571,15.863689776733255,3.6175
1016,6920907819021,2022-04-20,0.03571428571428571,17.62402088772846,4.255
1016,6920907819021,2022-04-21,0.03571428571428571,19.579405366207396,3.83
1016,6920907819021,2022-04-22,0.03571428571428571,20.9508460918614,3.4475
1016,6920907819021,2022-04-23,0.03571428571428571,23.276633840644585,3.1025
1016,6920907819021,2022-04-24,0.03571428571428571,22.624434389140273,2.7925
1016,6920907819021,2022-04-29,0.03571428571428571,17.36111111111111,1.8125
1016,6920907819021,2022-04-30,0.03571428571428571,9.759271307742356,2.88
1016,6920907819021,2022-05-01,0.0,7.1301247771836005,3.8425
1016,6920907819021,2022-05-02,0.0,6.811145510835913,4.2075000000000005
1016,6920907819021,2022-05-03,0.0,11.004126547455297,4.0375
1016,6920907819021,2022-05-04,0.0,8.079552517091361,4.0375
1016,6920907819021,2022-05-05,0.0,13.245033112582782,4.0225
1016,6920907819021,2022-05-06,0.0,13.496932515337424,3.87
1016,6920907819021,2022-05-07,0.0,12.004801920768308,1.8125
1016,6920907819021,2022-05-08,0.0,6.666666666666666,1.88
1016,6920907819021,2022-05-09,0.0,13.382899628252789,2.4425
1016,6920907819021,2022-05-10,0.0,14.87603305785124,3.1975
1016,6920907819021,2022-05-11,0.0,16.528925619834713,2.8775
1016,6920907819021,2022-05-12,0.0,17.346938775510203,2.59
1016,6920907819021,2022-05-13,0.0,13.863216266173751,2.33
1016,6920907819021,2022-05-18,0.0,8.396946564885496,3.3600000000000003
1016,6920907819021,2022-05-20,0.0,10.367577756833176,2.9475000000000002
1016,6920907819021,2022-05-21,0.0,7.792207792207792,2.6525
1016,6920907819021,2022-05-22,0.0,7.017543859649123,2.8875
1016,6920907819021,2022-05-23,0.0,3.770739064856712,2.8499999999999996
1016,6920907819021,2022-05-24,0.0,4.191114836546521,3.3150000000000004
1016,6920907819021,2022-05-25,0.0,4.655493482309124,2.9825
1016,6920907819021,2022-05-26,0.0,3.7488284910965324,2.685
1016,6920907819069,2022-04-15,0.0,21.8921032056294,2.72
1016,6920907819069,2022-04-16,0.0,21.58273381294964,3.1975
1016,6920907819069,2022-04-17,0.0,21.207177814029365,3.1274999999999995
1016,6920907819069,2022-04-18,0.0,23.57207615593835,3.065
1016,6920907819069,2022-04-19,0.0,22.872827081427264,2.7575
1016,6920907819069,2022-05-01,0.0,21.02803738317757,1.8225
1016,6920907819069,2022-05-02,0.0,16.494845360824744,2.14
1016,6920907819069,2022-05-03,0.0,18.327605956471935,2.425
1016,6920907819069,2022-05-04,0.0,16.93002257336343,2.425
1016,6920907819069,2022-05-05,0.0,19.943019943019944,2.215
1016,6920907819069,2022-05-06,0.0,22.151898734177216,2.2425
1016,6920907819069,2022-05-07,0.0,24.60456942003515,1.355
1016,6920907819069,2022-05-08,0.0,21.241830065359476,1.22
1016,6920907819199,2022-04-10,0.0,19.736842105263158,0.153
1016,6920907819199,2022-04-11,0.0,19.867549668874172,0.152
1016,6920907819250,2022-05-07,0.0,23.25581395348837,0.169
1016,6920907819250,2022-05-09,0.0,13.215859030837004,0.179
1016,6920907819250,2022-05-10,0.0,13.215859030837004,0.227
1016,6920907819250,2022-05-11,0.0,7.194244604316546,0.227
1016,6920907819250,2022-05-12,0.0,7.194244604316546,0.278
1016,6920907819250,2022-05-13,0.0,7.194244604316546,0.278
1016,6920907819250,2022-06-12,0.07142857142857142,24.69135802469136,0.63
1016,6920907819250,2022-06-13,0.03571428571428571,21.164021164021165,0.567
